v,R,c,k,max_tilt,final_tilt,max_omega
16.42857142857143,34.285714285714285,97.5,2500.0,2.870369279981011,1.3519897331639232,4.5366774492521635
16.42857142857143,34.285714285714285,97.5,3000.0,2.4105172068558063,1.4981141089958874,4.1738178284929175
16.42857142857143,34.285714285714285,97.5,3500.0,2.0789348199695183,0.9758396587181385,3.8870113668061133
16.42857142857143,34.285714285714285,120.0,1500.0,4.549309454059574,2.4662164275745617,5.560936778342059
16.42857142857143,34.285714285714285,120.0,2000.0,3.473274795074696,2.143714047931837,4.905378165461157
16.42857142857143,34.285714285714285,120.0,2500.0,2.8133300169779427,1.4321901310414997,4.443494029666156
16.42857142857143,34.285714285714285,120.0,3000.0,2.366182041958567,1.4304619853521352,4.094928420101861
16.42857142857143,34.285714285714285,120.0,3500.0,2.043302716194034,1.0312794146902617,3.819929256790341
16.42857142857143,48.57142857142857,30.0,1500.0,3.567143449728903,1.0512668684232542,4.368600931699128
16.42857142857143,48.57142857142857,30.0,2000.0,2.6882590052511275,2.1506509175283886,3.80277466882256
16.42857142857143,48.57142857142857,30.0,2500.0,2.1578725604588995,0.5133870237292605,3.4118741027013044
16.42857142857143,48.57142857142857,30.0,3000.0,1.8030246891797752,1.432436093886575,3.12282417821074
16.42857142857143,48.57142857142857,30.0,3500.0,1.5486098450451458,0.3770309886293648,2.8973448445502674
16.42857142857143,48.57142857142857,52.5,1500.0,3.470727999739695,1.35515051101653,4.250443225752997
16.42857142857143,48.57142857142857,52.5,2000.0,2.624714733269395,1.8741483601786784,3.7128514232457754
16.42857142857143,48.57142857142857,52.5,2500.0,2.112034446837603,0.7285366386698275,3.3399117286494486
16.42857142857143,48.57142857142857,52.5,3000.0,1.7678707975227523,1.2492144491019546,3.0623015158245317
16.42857142857143,48.57142857142857,52.5,3500.0,1.520578481714233,0.529899289451427,2.8436852494295226
16.42857142857143,48.57142857142857,75.0,1500.0,3.379536975233802,1.5463640645048922,4.136706814400652
16.42857142857143,48.57142857142857,75.0,2000.0,2.5641618580213463,1.6977327411259608,3.6259054370011454
16.42857142857143,48.57142857142857,75.0,2500.0,2.068159571325313,0.866160030169113,3.2701067576839766
16.42857142857143,48.57142857142857,75.0,3000.0,1.7340643068262103,1.132230102074713,3.0034560731003594
16.42857142857143,48.57142857142857,75.0,3500.0,1.4935520490005887,0.6271777494372849,2.792331276643123
16.42857142857143,48.57142857142857,97.5,1500.0,3.2931679534961047,1.6661336100241217,4.027642064580768
16.42857142857143,48.57142857142857,97.5,2000.0,2.5066174781729558,1.5850937455775922,3.5417984031803957
16.42857142857143,48.57142857142857,97.5,2500.0,2.026142742923367,0.9543456359236575,3.202360141520346
16.42857142857143,48.57142857142857,97.5,3000.0,1.701541830584118,1.057492460507933,2.94622376513066
16.42857142857143,48.57142857142857,97.5,3500.0,1.4674836928768564,0.6888272609843991,2.7437721781678746
16.42857142857143,48.57142857142857,120.0,1500.0,3.2112761714628872,1.7408581762521627,3.9253694325368196
16.42857142857143,48.57142857142857,120.0,2000.0,2.4517224758735607,1.5132096567659141,3.4626203244150324
16.42857142857143,48.57142857142857,120.0,2500.0,1.9858795357618608,1.0109153280514904,3.1365837919230177
16.42857142857143,48.57142857142857,120.0,3000.0,1.6702463878841285,1.0097377198523003,2.8905369912712424
16.42857142857143,48.57142857142857,120.0,3500.0,1.4423321744195812,0.7279612770065482,2.696418438168082
16.42857142857143,62.85714285714286,30.0,1500.0,2.7564289009063017,0.812342568092645,3.3757373246641933
16.42857142857143,62.85714285714286,30.0,2000.0,2.0772910483675107,1.661866597651786,2.9385077697877726
16.42857142857143,62.85714285714286,30.0,2500.0,1.6674469885929235,0.3967083578695289,2.6364481630490104
16.42857142857143,62.85714285714286,30.0,3000.0,1.3932464514260223,1.1068825231016381,2.4130913371406475
16.42857142857143,62.85714285714286,30.0,3500.0,1.1966531860296947,0.2913413664222871,2.238857285488343
16.42857142857143,62.85714285714286,52.5,1500.0,2.6819256954187902,1.0471621579000472,3.2844338896510488
16.42857142857143,62.85714285714286,52.5,2000.0,2.028188593684235,1.4482055980148223,2.8690215672934323
16.42857142857143,62.85714285714286,52.5,2500.0,1.6320266131340313,0.5629601368673958,2.5808408187830723
16.42857142857143,62.85714285714286,52.5,3000.0,1.3660820789654435,0.9653021418038857,2.366323851950292
16.42857142857143,62.85714285714286,52.5,3500.0,1.1749925697572492,0.4094674904891121,2.197393125821212
16.42857142857143,62.85714285714286,75.0,1500.0,2.611459597806025,1.1949150701187474,3.196547359470358
16.42857142857143,62.85714285714286,75.0,2000.0,1.9813973910795097,1.3118843845096657,2.8018361268603087
16.42857142857143,62.85714285714286,75.0,2500.0,1.5981232281358804,0.6693054476386205,2.526900419566324
16.42857142857143,62.85714285714286,75.0,3000.0,1.3399589412474433,0.8749051812030748,2.3208521922572696
16.42857142857143,62.85714285714286,75.0,3500.0,1.1541085497781487,0.4846364882436961,2.1577103511032245
16.42857142857143,62.85714285714286,97.5,1500.0,2.544719803994945,1.2874662717447438,3.1122702137014233
16.42857142857143,62.85714285714286,97.5,2000.0,1.9369310559217212,1.2248450545115699,2.736844679748337
16.42857142857143,62.85714285714286,97.5,2500.0,1.5656555434362192,0.7374488545915483,2.4745507015050796
16.42857142857143,62.85714285714286,97.5,3000.0,1.3148279886449123,0.8171533812740737,2.2766270067142083
16.42857142857143,62.85714285714286,97.5,3500.0,1.1339648954412276,0.5322750395046781,2.1201871699424513
16.42857142857143,62.85714285714286,120.0,1500.0,2.4814398369277613,1.345208211958335,3.033241775646965
16.42857142857143,62.85714285714286,120.0,2000.0,1.8945121239255267,1.169298171499669,2.675661493933192
16.42857142857143,62.85714285714286,120.0,2500.0,1.53454291327466,0.7811618225299856,2.423723659440615
16.42857142857143,62.85714285714286,120.0,3000.0,1.2906451231466254,0.7802517567369635,2.2335962143141073
16.42857142857143,62.85714285714286,120.0,3500.0,1.1145296890736462,0.5625150158953579,2.0835954014223437
16.42857142857143,77.14285714285714,30.0,1500.0,2.2459790002262583,0.6619087456237079,2.7506009789709815
16.42857142857143,77.14285714285714,30.0,2000.0,1.6926075200304669,1.354113508505992,2.3943397221930196
16.42857142857143,77.14285714285714,30.0,2500.0,1.358660517493821,0.3232440116942623,2.148217015920689
16.42857142857143,77.14285714285714,30.0,3000.0,1.1352379312871947,0.9019043498057996,1.9662225116587495
16.42857142857143,77.14285714285714,30.0,3500.0,0.9750508449874211,0.23738863792288817,1.8242540081842986
16.42857142857143,77.14285714285714,52.5,1500.0,2.1852723959634694,0.8532435419642279,2.6762057851008207
16.42857142857143,77.14285714285714,52.5,2000.0,1.6525980620535532,1.180019415275786,2.3377212878411195
16.42857142857143,77.14285714285714,52.5,2500.0,1.329799458778825,0.4587082646320172,2.1029072835273137
16.42857142857143,77.14285714285714,52.5,3000.0,1.1131039969073888,0.7865425421805867,1.9281156933546697
16.42857142857143,77.14285714285714,52.5,3500.0,0.9574014400506958,0.33364005645366396,1.7904684553460115
16.42857142857143,77.14285714285714,75.0,1500.0,2.1278553271697183,0.9736323686270262,2.6045951005552324
16.42857142857143,77.14285714285714,75.0,2000.0,1.6144716186229024,1.0689428262532443,2.282977670290536
16.42857142857143,77.14285714285714,75.0,2500.0,1.302174420343644,0.5453599696065372,2.058955689856613
16.42857142857143,77.14285714285714,75.0,3000.0,1.0918185254862276,0.7128857864464047,1.8910645653071267
16.42857142857143,77.14285714285714,75.0,3500.0,0.9403848648207964,0.3948882874060694,1.7581342138711744
16.42857142857143,77.14285714285714,97.5,1500.0,2.073474675698185,1.0490460940208368,2.535924963547015
16.42857142857143,77.14285714285714,97.5,2000.0,1.578239608749972,0.998021804711545,2.2300219590860584
16.42857142857143,77.14285714285714,97.5,2500.0,1.2757191606167126,0.6008842145241883,2.0163003138299236
16.42857142857143,77.14285714285714,97.5,3000.0,1.0713414952941722,0.6658287772376338,1.8550290504706757
16.42857142857143,77.14285714285714,97.5,3500.0,0.9239715778609738,0.4337051185959863,1.727559575191794
16.42857142857143,77.14285714285714,120.0,1500.0,2.0219132571039187,1.0960952643143949,2.471531758367912
16.42857142857143,77.14285714285714,120.0,2000.0,1.543675979625879,0.9527613106078374,2.180168890466507
16.42857142857143,77.14285714285714,120.0,2500.0,1.2503680057425306,0.6365022083877059,1.9748857960255894
16.42857142857143,77.14285714285714,120.0,3000.0,1.0516369203075913,0.6357605947175533,1.8199668381941438
16.42857142857143,77.14285714285714,120.0,3500.0,0.9081355310739528,0.45834514029608026,1.6977438639366904
16.42857142857143,91.42857142857143,30.0,1500.0,1.895044693866533,0.5584854895432291,2.320819740872171
16.42857142857143,91.42857142857143,30.0,2000.0,1.4281375943587715,1.1425332606797547,2.020224189425801
16.42857142857143,91.42857142857143,30.0,2500.0,1.1463698186769433,0.27273727285355415,1.8125581023192936
16.42857142857143,91.42857142857143,30.0,3000.0,0.9578570736328409,0.7609818564197595,1.6590001944524473
16.42857142857143,91.42857142857143,30.0,3500.0,0.8226992353712557,0.2002961342265525,1.5392142555552706
16.42857142857143,91.42857142857143,52.5,1500.0,1.8438232553085114,0.719924474421605,2.2580489598693485
16.42857142857143,91.42857142857143,52.5,2000.0,1.3943795721390526,0.9956414153457157,1.9724523459045975
16.42857142857143,91.42857142857143,52.5,2500.0,1.1220182903254932,0.3870351018708101,1.7743279785251684
16.42857142857143,91.42857142857143,52.5,3000.0,0.9391815654903024,0.6636453184861293,1.6268475844356924
16.42857142857143,91.42857142857143,52.5,3500.0,0.8078075384146752,0.28150869136330076,1.5107077443477894
16.42857142857143,91.42857142857143,75.0,1500.0,1.7953773944905813,0.8215005102988541,2.1976279146236575
16.42857142857143,91.42857142857143,75.0,2000.0,1.3622101525788393,0.9019205046377701,1.9262624797208403
16.42857142857143,91.42857142857143,75.0,2500.0,1.0987096157187588,0.46014745336306645,1.737243689600796
16.42857142857143,91.42857142857143,75.0,3000.0,0.9212219893201465,0.6014974524065995,1.595585573216509
16.42857142857143,91.42857142857143,75.0,3500.0,0.7934498311957069,0.33318639981170584,1.4834256204128287
16.42857142857143,91.42857142857143,97.5,1500.0,1.7494936524122817,0.8851322203664878,2.139687595124035
16.42857142857143,91.42857142857143,97.5,2000.0,1.3316392420586662,0.8420808206318628,1.8815813337246878
16.42857142857143,91.42857142857143,97.5,2500.0,1.0763878991267195,0.506996024799453,1.7012531727280724
16.42857142857143,91.42857142857143,97.5,3000.0,0.9039445308780771,0.5617931131277374,1.5651804578603563
16.42857142857143,91.42857142857143,97.5,3500.0,0.7796011714604045,0.3659388032305161,1.4576281063147147
16.42857142857143,91.42857142857143,120.0,1500.0,1.7059887344845996,0.9248301069237208,2.0853561122097286
16.42857142857143,91.42857142857143,120.0,2000.0,1.3024761331228862,0.8038922194665807,1.8395177201828417
16.42857142857143,91.42857142857143,120.0,2500.0,1.0549977592506843,0.5370487240385211,1.6663097631043347
16.42857142857143,91.42857142857143,120.0,3000.0,0.8873187815782203,0.536422920810211,1.5355966437722757
16.42857142857143,91.42857142857143,120.0,3500.0,0.7662395469757772,0.38672834459355954,1.432470935397107
16.42857142857143,105.71428571428572,30.0,1500.0,1.6389574976386323,0.4830144621469853,2.0071955937810277
16.42857142857143,105.71428571428572,30.0,2000.0,1.23514602702862,0.9881368644436189,1.7472209627722635
16.42857142857143,105.71428571428572,30.0,2500.0,0.9914549844601601,0.235881003240712,1.5676178140570145
16.42857142857143,105.71428571428572,30.0,3000.0,0.8284169882678608,0.6581465240557168,1.4348109362160513
16.42857142857143,105.71428571428572,30.0,3500.0,0.7115237363352007,0.1732286290799256,1.3312122743471217
16.42857142857143,105.71428571428572,52.5,1500.0,1.594657668505452,0.622637571220855,1.952907489956754
16.42857142857143,105.71428571428572,52.5,2000.0,1.2059498637773725,0.8610953078877841,1.705904739788334
16.42857142857143,105.71428571428572,52.5,2500.0,0.9703941945689295,0.33473306367584243,1.5345538915046386
16.42857142857143,105.71428571428572,52.5,3000.0,0.8122651966171212,0.5739635618486004,1.4070032888357433
16.42857142857143,105.71428571428572,52.5,3500.0,0.6986444210368017,0.24346688084653717,1.3065580362818412
16.42857142857143,105.71428571428572,75.0,1500.0,1.5527583654394683,0.7104853695772482,1.9006518532545031
16.42857142857143,105.71428571428572,75.0,2000.0,1.1781274632927308,0.7800393507651594,1.665956798698885
16.42857142857143,105.71428571428572,75.0,2500.0,0.9502352994531451,0.3979653468512078,1.5024808798200247
16.42857142857143,105.71428571428572,75.0,3000.0,0.7967326248091208,0.5202140733625508,1.379965769402804
16.42857142857143,105.71428571428572,75.0,3500.0,0.6862269686363819,0.2881606984078088,1.2829625935100537
16.42857142857143,105.71428571428572,97.5,1500.0,1.513075069940018,0.7655193923958041,1.8505413997047973
16.42857142857143,105.71428571428572,97.5,2000.0,1.1516876258971538,0.7282860486423943,1.627313846177383
16.42857142857143,105.71428571428572,97.5,2500.0,0.9309299530004423,0.4384830219956814,1.4713539079817781
16.42857142857143,105.71428571428572,97.5,3000.0,0.7817899890693601,0.4858751970634927,1.353669324689426
16.42857142857143,105.71428571428572,97.5,3500.0,0.6742497933344198,0.31648757164781716,1.2606510906300596
16.42857142857143,105.71428571428572,120.0,1500.0,1.4754492188636528,0.7998528249515445,1.8035522543521167
16.42857142857143,105.71428571428572,120.0,2000.0,1.1264654366468627,0.6952580185589424,1.5909344291583043
16.42857142857143,105.71428571428572,120.0,2500.0,0.9124302841629384,0.46447456010507226,1.4411326564664289
16.42857142857143,105.71428571428572,120.0,3000.0,0.76741095121824,0.4639332668866652,1.3280832600923227
16.42857142857143,105.71428571428572,120.0,3500.0,0.6626938284398056,0.33446743430608666,1.2388933959298838
16.42857142857143,120.0,30.0,1500.0,1.4438434436343726,0.42551272463726186,1.7682438623425019
16.42857142857143,120.0,30.0,2000.0,1.088104832918021,0.8705015156536124,1.5392185043346776
16.42857142857143,120.0,30.0,2500.0,0.8734246346290233,0.2078000352760643,1.3809966420831197
16.42857142857143,120.0,30.0,3000.0,0.7297959708043232,0.5797957952010119,1.2640000730276206
16.42857142857143,120.0,30.0,3500.0,0.6268185941027394,0.15260576587420815,1.1727345747601978
16.42857142857143,120.0,52.5,1500.0,1.404817223438829,0.5485142026090268,1.7204187485051141
16.42857142857143,120.0,52.5,2000.0,1.0623843721211947,0.7585839884400035,1.502820849556516
16.42857142857143,120.0,52.5,2500.0,0.8548710741160166,0.2948838912854856,1.3518688731805062
16.42857142857143,120.0,52.5,3000.0,0.7155670108084207,0.5056346051718388,1.2395028732246811
16.42857142857143,120.0,52.5,3500.0,0.6154725221105873,0.2144826411837146,1.151015401529508
16.42857142857143,120.0,75.0,1500.0,1.3679057744155267,0.6259024044997084,1.6743843720356326
16.42857142857143,120.0,75.0,2000.0,1.0378739876125385,0.6871775190219536,1.4676286595584658
16.42857142857143,120.0,75.0,2500.0,0.8371120114094307,0.3505885037544481,1.323613978192088
16.42857142857143,120.0,75.0,3000.0,0.7018835849368741,0.45828387965274425,1.2156840151801427
16.42857142857143,120.0,75.0,3500.0,0.6045333589079338,0.2538554023559098,1.130228859382139
16.42857142857143,120.0,97.5,1500.0,1.3329466279874753,0.674385808096725,1.6302395298596633
16.42857142857143,120.0,97.5,2000.0,1.0145816350533814,0.6415852701740684,1.4335862329976796
16.42857142857143,120.0,97.5,2500.0,0.8201048524465948,0.38628263953846187,1.2961925637622254
16.42857142857143,120.0,97.5,3000.0,0.688719861791963,0.4280329761551889,1.1925179868564657
16.42857142857143,120.0,97.5,3500.0,0.5939820762469653,0.2788477729720203,1.1105733662576467
16.42857142857143,120.0,120.0,1500.0,1.299800064894683,0.7046320344334527,1.5888445461744276
16.42857142857143,120.0,120.0,2000.0,0.9923620508899039,0.6124891042934887,1.4015376320032937
16.42857142857143,120.0,120.0,2500.0,0.8038074478130125,0.40917995929450257,1.2695691453341817
16.42857142857143,120.0,120.0,3000.0,0.6760526047927171,0.4087030544030471,1.1699778261769134
16.42857142857143,120.0,120.0,3500.0,0.5838018520503334,0.2946495932679828,1.0914057494109595
19.285714285714285,20.0,30.0,1500.0,11.938323985436869,3.5183231057642494,14.620594676263275
19.285714285714285,20.0,30.0,2000.0,8.996919768160753,7.19768233711338,12.726919726121528
19.285714285714285,20.0,30.0,2500.0,7.221851002778233,1.718173787913004,11.418675678052404
19.285714285714285,20.0,30.0,3000.0,6.034264411795332,4.793998720141483,10.451299722874513
19.285714285714285,20.0,30.0,3500.0,5.182802337446992,1.2618346941183312,9.696677914784031
19.285714285714285,20.0,52.5,1500.0,11.615649731339824,4.5353397497387995,14.225148234192199
19.285714285714285,20.0,52.5,2000.0,8.784253898859582,6.272297839714437,12.425970081019246
19.285714285714285,20.0,52.5,2500.0,7.068442641695323,2.438226906712809,11.177836480836955
19.285714285714285,20.0,52.5,3000.0,5.916613288038036,4.180802644038806,10.248745471369693
19.285714285714285,20.0,52.5,3500.0,5.08898867158541,1.7734396222654314,9.517092117889284
19.285714285714285,20.0,75.0,1500.0,11.31045972103882,5.175314546402698,13.844494054251662
19.285714285714285,20.0,75.0,2000.0,8.581602420482017,5.681880116532178,12.134982935000917
19.285714285714285,20.0,75.0,2500.0,6.921605342328787,2.8988178218984793,10.944219012839152
19.285714285714285,20.0,75.0,3000.0,5.803470930138281,3.789285373134868,10.051806634309282
19.285714285714285,20.0,75.0,3500.0,4.9985376322930195,2.0990064416557495,9.345225091405698
19.285714285714285,20.0,97.5,1500.0,11.021405510278594,5.576132044381337,13.479480364942262
19.285714285714285,20.0,97.5,2000.0,8.389018329685491,5.30490712801322,11.853494349389544
19.285714285714285,20.0,97.5,2500.0,6.780987119194472,3.1939527489444224,10.717488897717562
19.285714285714285,20.0,97.5,3000.0,5.694625935030749,3.5391573669130234,9.860266940081585
19.285714285714285,20.0,97.5,3500.0,4.9112289738724595,2.305341554427667,9.182894003383833
19.285714285714285,20.0,120.0,1500.0,10.747334010765012,5.826213683524249,13.137195572841147
19.285714285714285,20.0,120.0,2000.0,8.205299379813944,5.06433026164338,11.588506717898943
19.285714285714285,20.0,120.0,2500.0,6.646242162773364,3.3834166137760415,10.497355119610678
19.285714285714285,20.0,120.0,3000.0,5.589850994393248,3.379354033445364,9.67405928966726
19.285714285714285,20.0,120.0,3500.0,4.826993320852511,2.4364196342199267,9.024668684511752
19.285714285714285,34.285714285714285,30.0,1500.0,6.964022086875956,2.052355144456476,8.528680672845145
19.285714285714285,34.285714285714285,30.0,2000.0,5.248203195591237,4.198647985932842,7.424036637658236
19.285714285714285,34.285714285714285,30.0,2500.0,4.212746436292255,1.002268421149629,6.660894131934816
19.285714285714285,34.285714285714285,30.0,3000.0,3.5199877585821717,2.7964994075716,6.0965913684287445
19.285714285714285,34.285714285714285,30.0,3500.0,3.0233015918109576,0.7360688623500828,5.656395273593326
19.285714285714285,34.285714285714285,52.5,1500.0,6.775794766312693,2.6456157243986413,8.298004054773832
19.285714285714285,34.285714285714285,52.5,2000.0,5.1241479865318045,3.6588404876830873,7.248482569781768
19.285714285714285,34.285714285714285,52.5,2500.0,4.123258197562692,1.422299046070635,6.520404495912283
19.285714285714285,34.285714285714285,52.5,3000.0,3.451357932996879,2.438801658623249,5.978434771963585
19.285714285714285,34.285714285714285,52.5,3500.0,2.968576920300799,1.0345062151419835,5.551637029728831
19.285714285714285,34.285714285714285,75.0,1500.0,6.597766695108568,3.0189286975972247,8.075957092125444
19.285714285714285,34.285714285714285,75.0,2000.0,5.005933979173529,3.3144300586599873,7.078740254290048
19.285714285714285,34.285714285714285,75.0,2500.0,4.037602970072252,1.6909770084871503,6.384127276859238
19.285714285714285,34.285714285714285,75.0,3000.0,3.385358335836343,2.210416655594256,5.863553442197377
19.285714285714285,34.285714285714285,75.0,3500.0,2.915813892212538,1.2244188682717,5.451380965509893
19.285714285714285,34.285714285714285,97.5,1500.0,6.429151571205926,3.2527425868940676,7.8630327417677535
19.285714285714285,34.285714285714285,97.5,2000.0,4.893592845079318,3.094528951555494,6.9145392466564966
19.285714285714285,34.285714285714285,97.5,2500.0,3.955575418128967,1.863139033051171,6.251867940088963
19.285714285714285,34.285714285714285,97.5,3000.0,3.321865516160851,2.0645086690662855,5.751821544183359
19.285714285714285,34.285714285714285,97.5,3500.0,2.8649211447409306,1.3447780843108175,5.356581595635767
19.285714285714285,34.285714285714285,120.0,1500.0,6.269276624556293,3.3986239968657745,7.663367373917101
19.285714285714285,34.285714285714285,120.0,2000.0,4.786423339453795,2.9541922832926897,6.759962902563598
19.285714285714285,34.285714285714285,120.0,2500.0,3.8769714723745907,1.9736603519040865,6.123454255693258
19.285714285714285,34.285714285714285,120.0,3000.0,3.2607685175964525,1.9712795664984877,5.643106441568405
19.285714285714285,34.285714285714285,120.0,3500.0,2.815780414824682,1.4211781111606487,5.264251800872121
19.285714285714285,48.57142857142857,30.0,1500.0,4.915780129161533,1.44872127363146,6.020245494339313
19.285714285714285,48.57142857142857,30.0,2000.0,3.7046140187329244,2.963751489732435,5.240496542345976
19.285714285714285,48.57142857142857,30.0,2500.0,2.9737033795918975,0.7074838571994492,4.70180761301998
19.285714285714285,48.57142857142857,30.0,3000.0,2.4846973718765986,1.9739996916934692,4.303476164112729
19.285714285714285,48.57142857142857,30.0,3500.0,2.1340954022124103,0.519577045268813,3.9927494809141786
19.285714285714285,48.57142857142857,52.5,1500.0,4.7829133140169064,1.867494038144324,5.857415270141141
19.285714285714285,48.57142857142857,52.5,2000.0,3.6170455528878898,2.5827109908019064,5.116575947761538
19.285714285714285,48.57142857142857,52.5,2500.0,2.910535191391734,1.00397580843044,4.602638385179239
19.285714285714285,48.57142857142857,52.5,3000.0,2.4362527867966857,1.7215071367668138,4.220071542967633
19.285714285714285,48.57142857142857,52.5,3500.0,2.095466199234503,0.7302395119666171,3.9188025815991545
19.285714285714285,48.57142857142857,75.0,1500.0,4.657246042123809,2.1310051109991224,5.700677155204205
19.285714285714285,48.57142857142857,75.0,2000.0,3.5335999187141387,2.339597681397059,4.996757971496853
19.285714285714285,48.57142857142857,75.0,2500.0,2.8500725825600695,1.1936307909395876,4.5064424464004516
19.285714285714285,48.57142857142857,75.0,3000.0,2.389664914178909,1.5602942424701955,4.138978600458129
19.285714285714285,48.57142857142857,75.0,3500.0,2.0582217636276625,0.8642974292454106,3.848033385548705
19.285714285714285,48.57142857142857,97.5,1500.0,4.538223481968103,2.29605280814892,5.550377825404965
19.285714285714285,48.57142857142857,97.5,2000.0,3.454300003055769,2.184373231806326,4.880851844306197
19.285714285714285,48.57142857142857,97.5,2500.0,2.792170602491804,1.3151569160257321,4.413082840376795
19.285714285714285,48.57142857142857,97.5,3000.0,2.344846519847386,1.457300383422014,4.060108737365478
19.285714285714285,48.57142857142857,97.5,3500.0,2.0222975700592642,0.9492543896169736,3.781115865189019
19.285714285714285,48.57142857142857,120.0,1500.0,4.425370643305287,2.3990282346762237,5.409438102469817
19.285714285714285,48.57142857142857,120.0,2000.0,3.378650856021731,2.0853119398242397,4.771738970811625
19.285714285714285,48.57142857142857,120.0,2500.0,2.7366852652051565,1.3931724239655683,4.322438072076381
19.285714285714285,48.57142857142857,120.0,3000.0,2.3017191930294523,1.391491306703326,3.983368533365163
19.285714285714285,48.57142857142857,120.0,3500.0,1.9876368748391222,1.0031837757424404,3.715859414975825
19.285714285714285,62.85714285714286,30.0,1500.0,3.7985572435302255,1.119466431615943,4.652008123765505
19.285714285714285,62.85714285714286,30.0,2000.0,2.862656285964522,2.29017158374815,4.049474672127235
19.285714285714285,62.85714285714286,30.0,2500.0,2.2978617123686433,0.5466922759641799,3.6332149663957622
19.285714285714285,62.85714285714286,30.0,3000.0,1.9199935245155966,1.5253634838488388,3.325413325742527
19.285714285714285,62.85714285714286,30.0,3500.0,1.649073844082648,0.4014905965126766,3.085306321845171
19.285714285714285,62.85714285714286,52.5,1500.0,3.6958870702899405,1.4430640056674535,4.5261850202590415
19.285714285714285,62.85714285714286,52.5,2000.0,2.7949896806355414,1.995731266005453,3.953717790492552
19.285714285714285,62.85714285714286,52.5,2500.0,2.2490499154797177,0.7757994963046781,3.5565841435004737
19.285714285714285,62.85714285714286,52.5,3000.0,1.8825590706828532,1.3302555805691876,3.2609643272818647
19.285714285714285,62.85714285714286,52.5,3500.0,1.619223987783121,0.5642758510198934,3.028165609842915
19.285714285714285,62.85714285714286,75.0,1500.0,3.5987802350562,1.6466831533474378,4.405069908200921
19.285714285714285,62.85714285714286,75.0,2000.0,2.730508615771498,1.8078709297924427,3.8611312698923426
19.285714285714285,62.85714285714286,75.0,2500.0,2.202328735638269,0.9223510357338198,3.482250722233905
19.285714285714285,62.85714285714286,75.0,3000.0,1.8465594110938088,1.2056820170841092,3.198301415638669
19.285714285714285,62.85714285714286,75.0,3500.0,1.590444238703658,0.6678653307611135,2.973480161100153
19.285714285714285,62.85714285714286,97.5,1500.0,3.50680816312963,1.7742220181143935,4.288929679467637
19.285714285714285,62.85714285714286,97.5,2000.0,2.6692311836481837,1.6879246574127573,3.771567801232345
19.285714285714285,62.85714285714286,97.5,2500.0,2.1575861594706955,1.016257571563166,3.410109150016604
19.285714285714285,62.85714285714286,97.5,3000.0,1.8119270670719052,1.126095865278979,3.1373562997839746
19.285714285714285,62.85714285714286,97.5,3500.0,1.562684710526173,0.733514189208668,2.9217709240721885
19.285714285714285,62.85714285714286,120.0,1500.0,3.4196037454616595,1.853794175857914,4.18002212618974
19.285714285714285,62.85714285714286,120.0,2000.0,2.6107749588722218,1.6113772075288217,3.687253183901005
19.285714285714285,62.85714285714286,120.0,2500.0,2.1147109730499545,1.0764971416313958,3.3400656061973693
19.285714285714285,62.85714285714286,120.0,3000.0,1.778601380467651,1.0752431648825023,3.0780569488135083
19.285714285714285,62.85714285714286,120.0,3500.0,1.5359015037669637,0.7751869567414106,2.8713452416056047
19.285714285714285,77.14285714285714,30.0,1500.0,3.0951206121545605,0.9121578246425947,3.790525334499121
19.285714285714285,77.14285714285714,30.0,2000.0,2.332534750569405,1.8660657178560043,3.29957201306118
19.285714285714285,77.14285714285714,30.0,2500.0,1.8723317738017617,0.4454531314924215,2.960397374121988
19.285714285714285,77.14285714285714,30.0,3000.0,1.5644392501976334,1.2428888351262994,2.7095959833445713
19.285714285714285,77.14285714285714,30.0,3500.0,1.34368989994087,0.32713986702497355,2.513953222152688
19.285714285714285,77.14285714285714,52.5,1500.0,3.0114631414602346,1.175830264102238,3.688003008080891
19.285714285714285,77.14285714285714,52.5,2000.0,2.2773989467731477,1.6261514399064967,3.2215478397798822
19.285714285714285,77.14285714285714,52.5,2500.0,1.8325591863481803,0.6321329288630143,2.8979573991738024
19.285714285714285,77.14285714285714,52.5,3000.0,1.533937101274554,1.0839120090935166,2.657082006398919
19.285714285714285,77.14285714285714,52.5,3500.0,1.3193677806050306,0.45978020889223326,2.467394183141546
19.285714285714285,77.14285714285714,75.0,1500.0,2.9323388039354863,1.3417396974973528,3.589317190114616
19.285714285714285,77.14285714285714,75.0,2000.0,2.2248585383707886,1.4730800118217082,3.1461070488426257
19.285714285714285,77.14285714285714,75.0,2500.0,1.7944900178596588,0.7515452638078512,2.8373892675225094
19.285714285714285,77.14285714285714,75.0,3000.0,1.5046040940437793,0.9824076528912103,2.606023189436594
19.285714285714285,77.14285714285714,75.0,3500.0,1.2959176487425896,0.5441858618929684,2.422835539092014
19.285714285714285,77.14285714285714,97.5,1500.0,2.8573985200220275,1.4456618897450353,3.4946845426698077
19.285714285714285,77.14285714285714,97.5,2000.0,2.1749285964949387,1.3753459254308633,3.073129695666026
19.285714285714285,77.14285714285714,97.5,2500.0,1.7580329931515524,0.8280616876508561,2.778607197158039
19.285714285714285,77.14285714285714,97.5,3000.0,1.47638518920009,0.9175596882333326,2.556364026294167
19.285714285714285,77.14285714285714,97.5,3500.0,1.2732988355077128,0.5976777640463706,2.3807018893016876
